#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
bmaBasisSwap_01y,false,DiscountCurve/USD/0/6M,0.000100,,0.000000,EUR,141.37,0.01,0.00
bmaBasisSwap_01y,false,DiscountCurve/USD/1/1Y,0.000100,,0.000000,EUR,141.37,0.05,0.00
bmaBasisSwap_01y,false,DiscountCurve/USD/2/2Y,0.000100,,0.000000,EUR,141.37,0.00,0.00
bmaBasisSwap_01y,false,IndexCurve/USD-LIBOR-3M/0/6M,0.000100,,0.000000,EUR,141.37,180.18,-0.01
bmaBasisSwap_01y,false,IndexCurve/USD-LIBOR-3M/1/1Y,0.000100,,0.000000,EUR,141.37,-698.27,-0.03
bmaBasisSwap_01y,false,IndexCurve/USD-LIBOR-3M/2/2Y,0.000100,,0.000000,EUR,141.37,-11.54,0.00
bmaBasisSwap_01y,false,IndexCurve/USD-SIFMA/0/6M,0.000100,,0.000000,EUR,141.37,-11.26,0.00
bmaBasisSwap_01y,false,IndexCurve/USD-SIFMA/1/1Y,0.000100,,0.000000,EUR,141.37,867.95,0.00
bmaBasisSwap_01y,false,IndexCurve/USD-SIFMA/2/2Y,0.000100,,0.000000,EUR,141.37,16.43,0.00
bmaBasisSwap_01y,false,FXSpot/USDEUR/0/spot,0.008831,,0.000000,EUR,141.37,1.41,0.00
bmaBasisSwap_01y,false,DiscountCurve/USD/0/6M,0.000100,IndexCurve/USD-LIBOR-3M/0/6M,0.000100,EUR,141.37,0.00,0.00
bmaBasisSwap_01y,false,DiscountCurve/USD/0/6M,0.000100,IndexCurve/USD-LIBOR-3M/1/1Y,0.000100,EUR,141.37,0.00,0.01
bmaBasisSwap_01y,false,DiscountCurve/USD/0/6M,0.000100,IndexCurve/USD-SIFMA/0/6M,0.000100,EUR,141.37,0.00,-0.01
bmaBasisSwap_01y,false,DiscountCurve/USD/0/6M,0.000100,IndexCurve/USD-SIFMA/1/1Y,0.000100,EUR,141.37,0.00,-0.01
bmaBasisSwap_01y,false,DiscountCurve/USD/1/1Y,0.000100,IndexCurve/USD-LIBOR-3M/0/6M,0.000100,EUR,141.37,0.00,-0.03
bmaBasisSwap_01y,false,DiscountCurve/USD/1/1Y,0.000100,IndexCurve/USD-LIBOR-3M/1/1Y,0.000100,EUR,141.37,0.00,0.05
bmaBasisSwap_01y,false,DiscountCurve/USD/1/1Y,0.000100,IndexCurve/USD-LIBOR-3M/2/2Y,0.000100,EUR,141.37,0.00,0.00
bmaBasisSwap_01y,false,DiscountCurve/USD/1/1Y,0.000100,IndexCurve/USD-SIFMA/0/6M,0.000100,EUR,141.37,0.00,0.03
