#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
0,2016-02-19,14,80831.233699,80938.750755,0.000000,69595.513065,CPTY_A,0.038251
1,2016-03-04,14,81583.871038,81398.237056,0.000000,95419.786544,CPTY_A,0.076503
2,2016-03-18,14,77318.262840,74144.450108,0.000000,86863.688274,CPTY_A,0.114754
3,2016-04-01,14,90682.032377,90137.112930,0.000000,104777.199870,CPTY_A,0.153005
4,2016-04-15,14,70076.018840,69409.282627,0.000000,70102.929608,CPTY_A,0.191257
5,2016-04-29,14,77209.673288,76191.837683,0.000000,94336.821108,CPTY_A,0.229508
6,2016-05-13,14,72520.515890,72508.830457,0.000000,64234.134637,CPTY_A,0.267760
7,2016-05-27,14,82968.214754,82608.227623,0.000000,82633.942026,CPTY_A,0.306011
8,2016-06-10,14,93370.977881,90124.669496,0.000000,141179.428455,CPTY_A,0.344262
9,2016-06-24,14,77513.865382,77063.747385,0.000000,80769.991535,CPTY_A,0.382514
10,2016-07-08,14,90567.176947,84985.244219,0.000000,115801.410964,CPTY_A,0.420765
11,2016-07-22,14,69397.716448,67850.393670,0.000000,60948.273150,CPTY_A,0.459016
12,2016-08-05,14,77592.380377,72683.399007,0.000000,70535.029282,CPTY_A,0.497268
13,2016-08-19,14,83288.135546,80043.961159,0.000000,108551.720518,CPTY_A,0.535519
14,2016-09-02,14,76552.545320,72473.931819,0.000000,88175.324679,CPTY_A,0.573770
15,2016-09-16,14,72121.813155,70387.567396,0.000000,77372.124079,CPTY_A,0.612022
16,2016-09-30,14,76719.976431,74381.421736,0.000000,70523.824848,CPTY_A,0.650273
17,2016-10-14,14,84925.413416,80611.512758,0.000000,89622.158330,CPTY_A,0.688525
18,2016-10-28,17,79021.763721,77345.452580,0.000000,54692.840495,CPTY_A,0.726776
19,2016-11-14,11,73071.744005,70745.786839,0.000000,103130.106636,CPTY_A,0.773224
20,2016-11-25,14,89009.729694,80969.733729,0.000000,124482.501436,CPTY_A,0.803279
21,2016-12-09,14,76555.107790,69811.626724,0.000000,81884.703336,CPTY_A,0.841530
22,2016-12-23,14,91904.500258,84488.937846,0.000000,125301.072620,CPTY_A,0.879781
23,2017-01-06,14,91551.766227,81974.205146,0.000000,140372.198840,CPTY_A,0.918070
24,2017-01-20,14,74596.517375,73346.723834,0.000000,70055.012676,CPTY_A,0.956426
25,2017-02-03,14,92603.257505,89084.414346,0.000000,105791.894005,CPTY_A,0.994783
26,2017-02-17,14,74784.743149,68855.762287,0.000000,72155.797621,CPTY_A,1.033139
27,2017-03-03,14,87966.757387,80507.965948,0.000000,89492.557662,CPTY_A,1.071495
28,2017-03-17,14,85751.392181,78613.759593,0.000000,116825.097085,CPTY_A,1.109851
29,2017-03-31,18,88818.213440,83236.319908,0.000000,81526.418758,CPTY_A,1.148207
30,2017-04-18,10,78166.129642,77418.394484,0.000000,92411.701947,CPTY_A,1.197522
31,2017-04-28,14,77787.400546,73019.871656,0.000000,92441.235682,CPTY_A,1.224920
32,2017-05-12,14,77800.185752,74049.015923,0.000000,76853.117554,CPTY_A,1.263276
33,2017-05-26,14,79378.750781,74394.664731,0.000000,69204.160005,CPTY_A,1.301632
34,2017-06-09,14,84169.133967,77766.346535,0.000000,86910.103366,CPTY_A,1.339988
35,2017-06-23,14,86712.272974,78533.455258,0.000000,107784.900380,CPTY_A,1.378344
36,2017-07-07,14,78372.017511,73600.302270,0.000000,78028.332147,CPTY_A,1.416700
37,2017-07-21,14,83587.504073,75722.952678,0.000000,91488.750032,CPTY_A,1.455057
38,2017-08-04,14,109819.302568,98042.180378,0.000000,134587.426960,CPTY_A,1.493413
39,2017-08-18,14,87919.852550,79919.123093,0.000000,102215.409620,CPTY_A,1.531769
40,2017-09-01,14,100732.499869,86363.311038,0.000000,96784.287241,CPTY_A,1.570125
41,2017-09-15,14,90988.967877,84721.795561,0.000000,84678.325105,CPTY_A,1.608481
42,2017-09-29,14,70951.893377,65992.887412,0.000000,69539.075728,CPTY_A,1.646837
43,2017-10-13,14,86189.485645,76012.092408,0.000000,130542.468550,CPTY_A,1.685194
44,2017-10-27,17,86870.297246,77499.295670,0.000000,69665.464312,CPTY_A,1.723550
45,2017-11-13,11,87491.606133,79363.768961,0.000000,84775.575835,CPTY_A,1.770125
46,2017-11-24,14,88939.478753,80985.832407,0.000000,102135.880017,CPTY_A,1.800262
47,2017-12-08,14,87688.355526,79712.851462,0.000000,124804.395887,CPTY_A,1.838618
48,2017-12-22,14,96217.939899,87608.842844,0.000000,140377.606459,CPTY_A,1.876974
49,2018-01-05,14,95294.465874,87349.342521,0.000000,77053.721535,CPTY_A,1.915330
50,2018-01-19,14,104739.883892,94731.602084,0.000000,129184.758697,CPTY_A,1.953687
51,2018-02-02,14,96757.337169,87629.931146,0.000000,159386.718176,CPTY_A,1.992043
52,2018-02-16,14,85536.917922,77655.172826,0.000000,134532.055944,CPTY_A,2.030399
53,2018-03-02,14,126174.083150,114127.863797,0.000000,191680.763766,CPTY_A,2.068755
54,2018-03-16,18,81656.161284,72586.286696,0.000000,109228.557109,CPTY_A,2.107111
55,2018-04-03,10,84376.062632,76559.390670,0.000000,98656.456820,CPTY_A,2.156426
56,2018-04-13,14,95535.135704,84342.279341,0.000000,119750.978526,CPTY_A,2.183824
57,2018-04-27,14,70607.317234,67074.111938,0.000000,52419.801146,CPTY_A,2.222180
58,2018-05-11,14,76811.553976,70254.255202,0.000000,85591.627468,CPTY_A,2.260536
59,2018-05-25,14,75268.729906,72514.888332,0.000000,93597.830774,CPTY_A,2.298892
60,2018-06-08,14,90164.454539,81003.303773,0.000000,80837.614002,CPTY_A,2.337248
61,2018-06-22,14,83082.925847,73773.701957,0.000000,101748.621451,CPTY_A,2.375604
62,2018-07-06,14,79793.606975,70033.165995,0.000000,81381.436848,CPTY_A,2.413961
63,2018-07-20,14,102039.477699,89434.363583,0.000000,134834.517280,CPTY_A,2.452317
64,2018-08-03,14,86473.889945,81491.314312,0.000000,84843.013313,CPTY_A,2.490673
65,2018-08-17,14,70201.052996,69280.564236,0.000000,75086.260315,CPTY_A,2.529029
66,2018-08-31,14,110030.492451,98455.525655,0.000000,205405.143101,CPTY_A,2.567385
67,2018-09-14,14,73048.755239,65466.560095,0.000000,65215.768857,CPTY_A,2.605741
68,2018-09-28,14,90105.669133,80606.726923,0.000000,104214.856555,CPTY_A,2.644098
69,2018-10-12,14,106855.075516,95331.179741,0.000000,211640.603151,CPTY_A,2.682454
70,2018-10-26,14,90222.483644,84014.148084,0.000000,138139.101470,CPTY_A,2.720810
71,2018-11-09,14,81314.474538,71989.306924,0.000000,103170.844096,CPTY_A,2.759166
72,2018-11-23,14,87903.772799,81370.063343,0.000000,129412.844441,CPTY_A,2.797522
73,2018-12-07,14,80218.194606,75307.526606,0.000000,104947.290972,CPTY_A,2.835878
74,2018-12-21,14,96437.430183,87926.343977,0.000000,98923.333664,CPTY_A,2.874235
75,2019-01-04,14,80439.387136,74512.261817,0.000000,77894.331766,CPTY_A,2.912591
76,2019-01-18,14,80999.585734,74953.535823,0.000000,94407.096817,CPTY_A,2.950947
77,2019-02-01,14,92031.308189,81840.554162,0.000000,135349.989615,CPTY_A,2.989303
78,2019-02-15,14,120918.660421,108144.385506,0.000000,241330.088266,CPTY_A,3.027659
79,2019-03-01,14,84122.421950,75030.252012,0.000000,108538.571812,CPTY_A,3.066015
80,2019-03-15,14,100849.798725,89684.143982,0.000000,131515.258213,CPTY_A,3.104372
81,2019-03-29,14,100888.671136,92809.162951,0.000000,213400.058571,CPTY_A,3.142728
82,2019-04-12,14,114843.575354,102847.620777,0.000000,156764.166534,CPTY_A,3.181084
83,2019-04-26,14,111601.317805,100797.894036,0.000000,202331.203628,CPTY_A,3.219440
84,2019-05-10,14,80931.553926,74849.675197,0.000000,71662.379141,CPTY_A,3.257796
85,2019-05-24,14,116962.913873,105207.339457,0.000000,106381.482619,CPTY_A,3.296152
86,2019-06-07,14,111257.576947,101775.770319,0.000000,87308.930459,CPTY_A,3.334509
87,2019-06-21,14,93643.190599,85142.181552,0.000000,83059.587981,CPTY_A,3.372865
88,2019-07-05,14,125112.352123,116770.647891,0.000000,180296.662524,CPTY_A,3.411221
89,2019-07-19,14,106336.280322,97309.271609,0.000000,119139.985446,CPTY_A,3.449577
90,2019-08-02,14,91984.779443,85033.138215,0.000000,105812.301195,CPTY_A,3.487933
91,2019-08-16,14,120115.420632,114290.086091,0.000000,270085.832894,CPTY_A,3.526289
92,2019-08-30,14,106582.261539,98235.431661,0.000000,124212.513628,CPTY_A,3.564646
93,2019-09-13,14,104988.685099,98247.155725,0.000000,141388.472818,CPTY_A,3.603002
94,2019-09-27,14,91165.993954,84143.717277,0.000000,110560.042021,CPTY_A,3.641358
95,2019-10-11,14,109597.710737,104880.649242,0.000000,172134.047039,CPTY_A,3.679714
96,2019-10-25,14,85528.276947,79039.437793,0.000000,101495.661832,CPTY_A,3.718070
97,2019-11-08,14,105341.366647,97772.930288,0.000000,175291.064143,CPTY_A,3.756426
98,2019-11-22,14,110093.746440,101910.638821,0.000000,99390.210476,CPTY_A,3.794783
99,2019-12-06,14,84185.488855,77905.332170,0.000000,91778.379340,CPTY_A,3.833139
100,2019-12-20,14,95118.480996,87450.093711,0.000000,118461.755299,CPTY_A,3.871495
101,2020-01-03,14,116528.994350,109927.071558,0.000000,130945.157849,CPTY_A,3.909836
102,2020-01-17,14,114955.341791,105511.702829,0.000000,147969.434430,CPTY_A,3.948087
103,2020-01-31,14,104406.860946,97472.014491,0.000000,177637.467114,CPTY_A,3.986339
104,2020-02-14,14,113880.705181,107470.708846,0.000000,159993.538083,CPTY_A,4.024590
105,2020-02-28,14,102490.102360,96267.940239,0.000000,137195.570199,CPTY_A,4.062842
106,2020-03-13,14,124622.135074,115960.253325,0.000000,152624.827598,CPTY_A,4.101093
107,2020-03-27,18,110931.265763,102720.232842,0.000000,114945.749542,CPTY_A,4.139344
108,2020-04-14,10,118169.511296,112108.372034,0.000000,133558.389642,CPTY_A,4.188525
