#NettingSetId,TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base XVA,Delta,Gamma
CPTY_A,Swap_EUR,false,DiscountCurve/EUR/0/1Y,0.000100,,0.000000,EUR,-5688.15,114.68,#N/A
CPTY_A,Swap_EUR,false,DiscountCurve/EUR/1/5Y,0.000100,,0.000000,EUR,-5688.15,-674.75,#N/A
CPTY_A,Swap_EUR,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.000100,,0.000000,EUR,-5688.15,15.88,#N/A
CPTY_A,Swap_EUR,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.000100,,0.000000,EUR,-5688.15,-81.51,#N/A
CPTY_A,Swap_EUR,false,SwaptionVolatility/EUR/3/5Y/5Y/ATM,0.000050,,0.000000,EUR,-5688.15,-59.80,#N/A
CPTY_A,Swap_EUR,false,SurvivalProbability/CPTY_A/0/1Y,0.000100,,0.000000,EUR,-5688.15,0.09,#N/A
CPTY_A,Swap_EUR,false,SurvivalProbability/CPTY_A/1/5Y,0.000100,,0.000000,EUR,-5688.15,4.27,#N/A
CPTY_A,Swap_USD,false,DiscountCurve/EUR/0/1Y,0.000100,,0.000000,EUR,-7467.55,147.64,#N/A
CPTY_A,Swap_USD,false,DiscountCurve/EUR/1/5Y,0.000100,,0.000000,EUR,-7467.55,-894.51,#N/A
CPTY_A,Swap_USD,false,DiscountCurve/USD/0/1Y,0.000100,,0.000000,EUR,-7467.55,-1.65,#N/A
CPTY_A,Swap_USD,false,DiscountCurve/USD/1/5Y,0.000100,,0.000000,EUR,-7467.55,11.98,#N/A
CPTY_A,Swap_USD,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.000100,,0.000000,EUR,-7467.55,0.00,#N/A
CPTY_A,Swap_USD,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.000100,,0.000000,EUR,-7467.55,0.00,#N/A
CPTY_A,Swap_USD,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.000100,,0.000000,EUR,-7467.55,17.83,#N/A
CPTY_A,Swap_USD,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.000100,,0.000000,EUR,-7467.55,-89.89,#N/A
CPTY_A,Swap_USD,false,SwaptionVolatility/EUR/3/5Y/5Y/ATM,0.000050,,0.000000,EUR,-7467.55,0.05,#N/A
CPTY_A,Swap_USD,false,SwaptionVolatility/USD/3/5Y/5Y/ATM,0.004669,,0.000000,EUR,-7467.55,-73.07,#N/A
CPTY_A,Swap_USD,false,FXSpot/USDEUR/0/spot,0.008831,,0.000000,EUR,-7467.55,-74.68,#N/A
CPTY_A,Swap_USD,false,FXVolatility/EURUSD/0/1Y/ATM,0.001208,,0.000000,EUR,-7467.55,0.07,#N/A
CPTY_A,Swap_USD,false,FXVolatility/EURUSD/1/10Y/ATM,0.001363,,0.000000,EUR,-7467.55,-0.09,#N/A
CPTY_A,Swap_USD,false,SurvivalProbability/CPTY_A/0/1Y,0.000100,,0.000000,EUR,-7467.55,0.13,#N/A
CPTY_A,Swap_USD,false,SurvivalProbability/CPTY_A/1/5Y,0.000100,,0.000000,EUR,-7467.55,5.31,#N/A
CPTY_A,,false,DiscountCurve/EUR/0/1Y,0.000100,,0.000000,EUR,-9759.55,196.78,#N/A
CPTY_A,,false,DiscountCurve/EUR/1/5Y,0.000100,,0.000000,EUR,-9759.55,-1166.61,#N/A
CPTY_A,,false,DiscountCurve/USD/0/1Y,0.000100,,0.000000,EUR,-9759.55,-1.28,#N/A
CPTY_A,,false,DiscountCurve/USD/1/5Y,0.000100,,0.000000,EUR,-9759.55,9.24,#N/A
CPTY_A,,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.000100,,0.000000,EUR,-9759.55,17.81,#N/A
CPTY_A,,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.000100,,0.000000,EUR,-9759.55,-91.11,#N/A
CPTY_A,,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.000100,,0.000000,EUR,-9759.55,15.45,#N/A
CPTY_A,,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.000100,,0.000000,EUR,-9759.55,-77.97,#N/A
CPTY_A,,false,SwaptionVolatility/EUR/3/5Y/5Y/ATM,0.000050,,0.000000,EUR,-9759.55,-44.88,#N/A
CPTY_A,,false,SwaptionVolatility/USD/3/5Y/5Y/ATM,0.004669,,0.000000,EUR,-9759.55,-53.78,#N/A
CPTY_A,,false,FXSpot/USDEUR/0/spot,0.008831,,0.000000,EUR,-9759.55,-57.35,#N/A
CPTY_A,,false,FXVolatility/EURUSD/0/1Y/ATM,0.001208,,0.000000,EUR,-9759.55,-0.12,#N/A
CPTY_A,,false,FXVolatility/EURUSD/1/10Y/ATM,0.001363,,0.000000,EUR,-9759.55,-2.40,#N/A
CPTY_A,,false,SurvivalProbability/CPTY_A/0/1Y,0.000100,,0.000000,EUR,-9759.55,0.16,#N/A
CPTY_A,,false,SurvivalProbability/CPTY_A/1/5Y,0.000100,,0.000000,EUR,-9759.55,7.16,#N/A
