#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
0,2016-02-19,14,80831.233699,80940.437229,0.000000,69595.513065,CPTY_A,0.038251
1,2016-03-04,14,81583.871038,81632.622188,0.000000,95419.786544,CPTY_A,0.076503
2,2016-03-18,14,77318.262840,77424.704323,0.000000,86863.688274,CPTY_A,0.114754
3,2016-04-01,14,90682.032377,90739.265326,0.000000,104777.199870,CPTY_A,0.153005
4,2016-04-15,14,70076.018840,70324.183407,0.000000,70102.929608,CPTY_A,0.191257
5,2016-04-29,14,77209.673288,77217.731343,0.000000,94336.821108,CPTY_A,0.229508
6,2016-05-13,14,72520.515890,72569.467669,0.000000,64234.134637,CPTY_A,0.267760
7,2016-05-27,14,82968.214754,82970.403161,0.000000,82633.942026,CPTY_A,0.306011
8,2016-06-10,14,93370.977881,93716.295674,0.000000,141179.428455,CPTY_A,0.344262
9,2016-06-24,14,77513.865382,77602.912109,0.000000,80769.991535,CPTY_A,0.382514
10,2016-07-08,14,90567.176947,90661.928531,0.000000,115801.410964,CPTY_A,0.420765
11,2016-07-22,14,69397.716448,69411.239697,0.000000,60948.273150,CPTY_A,0.459016
12,2016-08-05,14,77592.380377,77748.859904,0.000000,70535.029282,CPTY_A,0.497268
13,2016-08-19,14,83288.135546,83383.738272,0.000000,108551.720518,CPTY_A,0.535519
14,2016-09-02,14,76552.545320,76884.620420,0.000000,88175.324679,CPTY_A,0.573770
15,2016-09-16,14,72121.813155,72324.720895,0.000000,77372.124079,CPTY_A,0.612022
16,2016-09-30,14,76719.976431,76724.009597,0.000000,70523.824848,CPTY_A,0.650273
17,2016-10-14,14,84925.413416,85621.634541,0.000000,89622.158330,CPTY_A,0.688525
18,2016-10-28,17,79021.763721,79435.555564,0.000000,54692.840495,CPTY_A,0.726776
19,2016-11-14,11,73071.744005,73074.078978,0.000000,103130.106636,CPTY_A,0.773224
20,2016-11-25,14,89009.729694,89133.655680,0.000000,124482.501436,CPTY_A,0.803279
21,2016-12-09,14,76555.107790,76558.709434,0.000000,81884.703336,CPTY_A,0.841530
22,2016-12-23,14,91904.500258,91909.221181,0.000000,125301.072620,CPTY_A,0.879781
23,2017-01-06,14,91551.766227,91926.885514,0.000000,140372.198840,CPTY_A,0.918070
24,2017-01-20,14,74596.517375,74618.440594,0.000000,70055.012676,CPTY_A,0.956426
25,2017-02-03,14,92603.257505,93147.324319,0.000000,105791.894005,CPTY_A,0.994783
26,2017-02-17,14,74784.743149,75114.033053,0.000000,72155.797621,CPTY_A,1.033139
27,2017-03-03,14,87966.757387,88024.106213,0.000000,89492.557662,CPTY_A,1.071495
28,2017-03-17,14,85751.392181,85833.393207,0.000000,116825.097085,CPTY_A,1.109851
29,2017-03-31,18,88818.213440,88828.189641,0.000000,81526.418758,CPTY_A,1.148207
30,2017-04-18,10,78166.129642,78169.997209,0.000000,92411.701947,CPTY_A,1.197522
